16.31, 57.9897, -6.8068
16.33, 57.8875, -7.4979
16.35, 57.6817, -6.8696
16.37, 57.5640, -7.7807
16.39, 57.3989, -7.3827
16.41, 57.2660, -7.6027
16.43, 57.0800, -7.3409
16.45, 56.9345, -7.9063
16.47, 56.7644, -7.7388
16.49, 56.6213, -7.9063
16.51, 56.4300, -7.7597
16.53, 56.2862, -8.2100
16.55, 56.1036, -7.9901
16.57, 55.9558, -8.2519
16.59, 55.7563, -8.0529
16.61, 55.6110, -8.5242
16.63, 55.4223, -8.2519
16.65, 55.2639, -8.5032
16.67, 55.0762, -8.4404
16.69, 54.8933, -8.6394
16.71, 54.7404, -8.6917
16.73, 54.5253, -8.4928
16.75, 54.3767, -9.0687
16.77, 54.1797, -8.6917
16.79, 54.0206, -8.9954
16.81, 53.8171, -8.7546
16.83, 53.6338, -9.1211
16.85, 53.4726, -9.1106
16.87, 53.2503, -8.7860
16.89, 53.0825, -9.4562
16.91, 52.8963, -9.1525
16.93, 52.6896, -9.2049
16.95, 52.5217, -9.4143
16.97, 52.3151, -9.2782
16.99, 52.1410, -9.4771
17.01, 51.9385, -9.2572
17.03, 51.7289, -9.5295
17.05, 51.5823, -9.6761
17.07, 51.3362, -9.1735
17.09, 51.1658, -9.8855
17.11, 50.9836, -9.5923
17.13, 50.7594, -9.4457
17.15, 50.5844, -9.8855
17.17, 50.3752, -9.6447
17.19, 50.1851, -9.7808
17.21, 49.9859, -9.7913
17.23, 49.7826, -9.7389
17.25, 49.5882, -9.8855
17.27, 49.3882, -9.8122
17.29, 49.1746, -9.8960
17.31, 49.0030, -9.9798
17.33, 48.7842, -9.7285
17.35, 48.5746, -10.0426
17.37, 48.4041, -10.0217
17.39, 48.1683, -9.6970
17.41, 47.9805, -10.1473
17.43, 47.8062, -9.9798
17.45, 47.5677, -9.6970
17.47, 47.3829, -10.2206
